date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,volume,high,low,MA5,MA20,Volume_avg
2023-09-19,6768,91211,6043201,66.0,66.6,65.7,66.5,0.5,68,91211,66.6,65.7,66.5,66.5,91211.0
2023-09-20,6768,36837,2437171,66.8,66.8,65.8,66.2,-0.3,65,36837,66.8,65.8,66.35,66.35,64024.0
2023-09-21,6768,73000,4790600,65.8,65.8,65.1,65.8,-0.4,52,73000,65.8,65.1,66.16666666666667,66.16666666666667,67016.0
2023-09-22,6768,4621000,309416000,65.5,66.2,64.6,65.8,0.0,99,4621000,66.2,64.6,66.075,66.075,1205512.0
2023-09-25,6768,143140,9506666,66.6,66.7,65.8,66.4,0.6,109,143140,66.7,65.8,66.14,66.14,993037.6
2023-09-26,6768,58273,3854724,66.2,66.3,65.9,66.3,-0.1,59,58273,66.3,65.9,66.1,66.16666666666667,837243.5
2023-09-27,6768,58048,3811152,66.0,66.1,65.3,65.8,-0.5,55,58048,66.1,65.3,66.02000000000001,66.11428571428571,725929.8571428572
2023-09-28,6768,28027,1839892,65.5,66.4,65.5,65.7,-0.1,25,28027,66.4,65.5,66.0,66.0625,638692.0
2023-10-02,6768,40020,2629525,65.7,66.3,65.4,65.7,0.0,31,40020,66.3,65.4,65.97999999999999,66.02222222222223,572172.8888888889
2023-10-03,6768,37179,2452653,66.0,66.6,65.5,66.1,0.4,41,37179,66.6,65.5,65.92,66.03,518673.5
2023-10-04,6768,163160,10551522,66.1,66.1,64.1,64.1,-2.0,122,163160,66.1,64.1,65.47999999999999,65.85454545454546,486354.0909090909
2023-10-05,6768,411880,27274467,65.4,66.9,64.9,66.0,1.9,321,411880,66.9,64.9,65.52,65.86666666666666,480147.9166666667
2023-10-06,6768,105560,6996543,66.0,66.7,65.4,66.7,0.7,169,105560,66.7,65.4,65.72,65.93076923076923,451333.46153846156
2023-10-11,6768,407906,27339830,66.5,68.7,65.7,67.4,0.7,322,407906,68.7,65.7,66.06,66.03571428571429,448231.5
2023-10-12,6768,173441,11736815,67.3,68.3,67.0,67.9,0.5,134,173441,68.3,67.0,66.42,66.16,429912.13333333336
2023-10-13,6768,46978,3178688,67.9,68.0,67.3,67.3,-0.6,159,46978,68.0,67.3,67.06,66.23125,405978.75
2023-10-16,6768,101075,6739513,66.2,67.3,66.2,66.6,-0.7,69,101075,67.3,66.2,67.18,66.25294117647059,388043.23529411765
2023-10-17,6768,45178,3010690,67.0,67.0,66.4,66.9,0.3,41,45178,67.0,66.4,67.22,66.28888888888889,368995.1666666667
2023-10-18,6768,114163,7612753,66.9,67.3,66.0,67.3,0.4,101,114163,67.3,66.0,67.2,66.34210526315789,355582.94736842107
2023-10-19,6768,115259,7669468,66.9,67.2,66.2,66.3,-1.0,143,115259,67.2,66.2,66.88000000000001,66.34,343566.75
2023-10-20,6768,121180,7940380,66.0,66.5,64.8,66.3,0.0,76,121180,66.5,64.8,66.67999999999999,66.33,345065.2
2023-10-23,6768,30223,1989674,65.5,66.2,65.5,65.7,-0.6,24,30223,66.2,65.5,66.5,66.30499999999999,344734.5
2023-10-24,6768,82270,5384490,66.0,66.0,65.2,65.8,0.1,88,82270,66.0,65.2,66.28,66.30499999999999,345198.0
2023-10-25,6768,33010,2174768,66.5,66.5,65.5,66.2,0.4,27,33010,66.5,65.5,66.06,66.325,115798.5
2023-10-26,6768,26433,1726204,65.3,65.9,65.1,65.3,-0.9,133,26433,65.9,65.1,65.85999999999999,66.27,109963.15
2023-10-27,6768,7202693,482526049,64.8,65.7,64.5,65.2,-0.1,60,7202693,65.7,64.5,65.64000000000001,66.215,467184.15
2023-10-30,6768,59636,3930674,66.1,66.2,65.4,66.1,0.9,78,59636,66.2,65.4,65.72,66.23,467263.55
2023-10-31,6768,41420,2730324,66.4,66.5,65.2,66.0,-0.1,50,41420,66.5,65.2,65.75999999999999,66.245,467933.2
2023-11-01,6768,22355,1471586,65.5,66.2,65.3,66.2,0.2,27,22355,66.2,65.3,65.75999999999999,66.27,467049.95
2023-11-02,6768,71053,4685905,65.9,66.5,65.7,66.2,0.0,62,71053,66.5,65.7,65.94000000000001,66.275,468743.65
2023-11-03,6768,33103,2185318,65.7,66.2,65.7,66.2,0.0,36,33103,66.2,65.7,66.14,66.38,462240.8
2023-11-06,6768,30223,1999671,65.8,66.5,65.7,66.3,0.1,50,30223,66.5,65.7,66.18,66.395,443157.95
2023-11-07,6768,27070,1783506,66.0,66.0,65.8,66.0,-0.3,36,27070,66.0,65.8,66.18,66.36,439233.45
2023-11-08,6768,20101,1332475,66.3,66.4,66.2,66.2,0.2,24,20101,66.4,66.2,66.18,66.3,419843.2
2023-11-09,6768,76551,5025525,66.1,66.1,65.3,65.3,-0.9,202,76551,66.1,65.3,66.0,66.16999999999999,414998.7
2023-11-10,6768,118192,7655271,65.3,65.3,64.5,64.6,-0.7,112,118192,65.3,64.5,65.67999999999999,66.035,418559.4
2023-11-13,6768,42010,2717156,64.9,65.0,64.5,65.0,0.4,33,42010,65.0,64.5,65.41999999999999,65.95500000000001,415606.15
2023-11-14,6768,48000,3096900,64.6,64.7,64.4,64.6,-0.4,31,48000,64.7,64.4,65.14,65.84,415747.25
2023-11-15,6768,52012,3376689,65.2,65.2,64.7,64.9,0.3,45,52012,65.2,64.7,64.88,65.72,412639.7
2023-11-16,6768,48030,3120745,65.3,65.3,64.8,64.9,0.0,41,48030,65.3,64.8,64.8,65.65,409278.25
2023-11-17,6768,21040,1368192,65.0,65.3,64.9,65.3,0.4,26,21040,65.3,64.9,64.94000000000001,65.6,404271.25
2023-11-20,6768,30012,1960985,65.3,65.4,65.1,65.4,0.1,24,30012,65.4,65.1,65.02000000000001,65.58500000000001,404260.7
2023-11-21,6768,63488,4154002,65.3,65.6,65.2,65.6,0.2,49,63488,65.6,65.2,65.22,65.575,403321.6
2023-11-22,6768,54547,3548002,65.6,65.6,64.9,65.0,-0.6,39,54547,65.6,64.9,65.24000000000001,65.515,404398.45
2023-11-23,6768,65122,4210968,65.0,65.0,64.5,64.5,-0.5,67,65122,65.0,64.5,65.16,65.475,406332.9
2023-11-24,6768,42020,2709100,64.6,64.7,64.3,64.4,-0.1,32,42020,64.7,64.3,64.98,65.435,48299.25
2023-11-27,6768,46235,2980009,64.1,64.8,64.1,64.4,0.0,39,46235,64.8,64.1,64.78,65.35,47629.2
2023-11-28,6768,65810,4268381,64.4,65.3,64.2,65.1,0.7,62,65810,65.3,64.2,64.67999999999999,65.30499999999999,48848.7
