date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,volume,high,low,MA5,MA20,Volume_avg
2023-09-19,9924,105621,4533963,42.85,43.0,42.85,42.9,-0.05,88,105621,43.0,42.85,42.9,42.9,105621.0
2023-09-20,9924,188364,8102981,43.0,43.2,42.9,43.05,0.15,131,188364,43.2,42.9,42.974999999999994,42.974999999999994,146992.5
2023-09-21,9924,162635,6962485,43.0,43.05,42.55,42.95,-0.1,174,162635,43.05,42.55,42.96666666666667,42.96666666666667,152206.66666666666
2023-09-22,9924,109515,4683406,42.95,42.95,42.7,42.75,-0.2,89,109515,42.95,42.7,42.9125,42.9125,141533.75
2023-09-25,9924,82198,3517268,42.75,42.85,42.75,42.8,0.05,71,82198,42.85,42.75,42.89,42.89,129666.6
2023-09-26,9924,134962,5767483,42.75,42.8,42.65,42.7,-0.1,103,134962,42.8,42.65,42.85,42.85833333333333,130549.16666666667
2023-09-27,9924,125020,5338163,42.7,42.8,42.6,42.7,0.0,74,125020,42.8,42.6,42.78,42.83571428571429,129759.28571428571
2023-09-28,9924,210343,8679355,42.7,42.8,42.65,42.75,0.05,75,210343,42.8,42.65,42.739999999999995,42.825,139832.25
2023-10-02,9924,164463,7053527,42.8,43.0,42.7,42.95,0.2,125,164463,43.0,42.7,42.78,42.83888888888889,142569.0
2023-10-03,9924,187543,8024454,42.95,43.0,42.6,42.6,-0.35,187,187543,43.0,42.6,42.74,42.815,147066.4
2023-10-04,9924,238683,10144354,42.6,42.65,42.4,42.55,-0.05,179,238683,42.65,42.4,42.71,42.79090909090909,155395.18181818182
2023-10-05,9924,156236,6655515,42.55,42.7,42.5,42.55,0.0,165,156236,42.7,42.5,42.68,42.770833333333336,155465.25
2023-10-06,9924,167404,7110655,42.6,42.6,42.4,42.45,-0.1,139,167404,42.6,42.4,42.620000000000005,42.74615384615385,156383.61538461538
2023-10-11,9924,186101,7925723,42.55,42.65,42.45,42.65,0.2,131,186101,42.65,42.45,42.559999999999995,42.739285714285714,158506.2857142857
2023-10-12,9924,1389930,61270146,43.5,44.8,43.4,43.95,1.3,950,1389930,44.8,43.4,42.83,42.82,240601.2
2023-10-13,9924,642666,28343366,44.0,44.45,43.7,43.9,-0.05,468,642666,44.45,43.7,43.1,42.8875,265730.25
2023-10-16,9924,290405,12751097,44.0,44.05,43.8,43.9,0.0,205,290405,44.05,43.8,43.37,42.94705882352941,267181.70588235295
