date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,volume,high,low,MA5,MA20,Volume_avg
2023-09-19,9943,120069,10607900,88.6,88.7,88.0,88.2,-0.4,158,120069,88.7,88.0,88.2,88.2,120069.0
2023-09-20,9943,114617,10071955,88.2,88.3,87.3,88.0,-0.2,164,114617,88.3,87.3,88.1,88.1,117343.0
2023-09-21,9943,354494,30862953,87.7,87.7,86.7,86.7,-1.3,435,354494,87.7,86.7,87.63333333333333,87.63333333333333,196393.33333333334
2023-09-22,9943,101094,8793811,86.6,87.3,86.2,87.3,0.6,145,101094,87.3,86.2,87.55,87.55,172568.5
2023-09-25,9943,259721,23002537,87.6,89.2,87.5,88.8,1.5,218,259721,89.2,87.5,87.8,87.8,189999.0
2023-09-26,9943,58298,5159433,88.2,88.8,88.2,88.6,-0.2,101,58298,88.8,88.2,87.88,87.93333333333334,168048.83333333334
2023-09-27,9943,83734,7386217,88.2,88.5,88.0,88.3,-0.3,105,83734,88.5,88.0,87.94,87.98571428571428,156003.85714285713
2023-09-28,9943,120433,10687112,88.3,89.0,88.1,89.0,0.7,130,120433,89.0,88.1,88.4,88.1125,151557.5
2023-10-02,9943,143216,12742215,88.7,89.3,88.7,89.0,0.0,149,143216,89.3,88.7,88.74,88.21111111111111,150630.66666666666
2023-10-03,9943,141435,12641079,88.9,89.8,88.7,89.5,0.5,174,141435,89.8,88.7,88.88,88.34,149711.1
2023-10-04,9943,164347,14543746,89.5,89.5,88.0,88.4,-1.1,210,164347,89.5,88.0,88.84,88.34545454545454,151041.63636363635
2023-10-05,9943,167058,14750259,88.4,89.5,88.0,88.2,-0.2,200,167058,89.5,88.0,88.82000000000001,88.33333333333333,152376.33333333334
2023-10-06,9943,67725,5993511,88.2,88.8,88.2,88.5,0.3,94,67725,88.8,88.2,88.72,88.34615384615384,145864.6923076923
2023-10-11,9943,96448,8538139,89.0,89.0,88.2,88.2,-0.3,134,96448,89.0,88.2,88.56,88.33571428571429,142334.92857142858
2023-10-12,9943,42837,3791695,88.2,88.7,88.2,88.6,0.4,85,42837,88.7,88.2,88.38000000000001,88.35333333333332,135701.73333333334
2023-10-13,9943,488855,42808069,89.4,89.4,86.9,87.7,-0.9,294,488855,89.4,86.9,88.24,88.3125,157773.8125
2023-10-16,9943,52405,4589752,87.6,87.9,87.4,87.9,0.2,92,52405,87.9,87.4,88.17999999999999,88.28823529411765,151575.64705882352
2023-10-17,9943,67918,5959558,87.9,88.0,87.4,87.6,-0.3,96,67918,88.0,87.4,88.0,88.25,146928.0
2023-10-18,9943,178021,15509344,87.4,87.5,86.9,87.0,-0.6,256,178021,87.5,86.9,87.76,88.1842105263158,148564.47368421053
2023-10-19,9943,250088,21622455,87.0,87.0,85.8,86.5,-0.5,293,250088,87.0,85.8,87.34,88.1,153640.65
2023-10-20,9943,307678,26350394,86.0,86.4,85.2,85.9,-0.6,384,307678,86.4,85.2,86.97999999999999,87.985,163021.1
