date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,volume,high,low,MA5,MA20,Volume_avg
2023-09-19,020022,512000,4000860,7.76,7.9,7.76,7.8,-0.01,62,512000,7.9,7.76,7.8,7.8,512000.0
2023-09-20,020022,152000,1190790,7.8,7.92,7.79,7.8,0.0,47,152000,7.92,7.79,7.8,7.8,332000.0
2023-09-21,020022,124000,956560,7.79,7.79,7.68,7.72,-0.08,49,124000,7.79,7.68,7.773333333333333,7.773333333333333,262666.6666666667
2023-09-22,020022,173000,1343770,7.65,7.82,7.64,7.82,0.1,60,173000,7.82,7.64,7.785,7.785,240250.0
2023-09-25,020022,199000,1567920,7.82,7.91,7.82,7.9,0.08,46,199000,7.91,7.82,7.808,7.808,232000.0
2023-09-26,020022,101000,795740,7.89,7.92,7.83,7.83,-0.07,21,101000,7.92,7.83,7.814,7.8116666666666665,210166.66666666666
2023-09-27,020022,132000,1030080,7.78,7.83,7.78,7.82,-0.01,23,132000,7.83,7.78,7.8180000000000005,7.812857142857142,199000.0
2023-09-28,020022,307000,2414510,7.83,7.94,7.82,7.85,0.03,40,307000,7.94,7.82,7.843999999999999,7.8175,212500.0
2023-10-02,020022,721000,5786070,7.89,8.07,7.89,8.05,0.2,81,721000,8.07,7.89,7.890000000000001,7.843333333333334,269000.0
2023-10-03,020022,88000,704000,8.03,8.03,7.94,7.94,-0.11,24,88000,8.03,7.94,7.898000000000001,7.853,250900.0
2023-10-04,020022,202000,1576440,7.84,7.84,7.75,7.83,-0.11,41,202000,7.84,7.75,7.898000000000001,7.850909090909091,246454.54545454544
2023-10-05,020022,139000,1101940,7.9,7.96,7.9,7.93,0.1,38,139000,7.96,7.9,7.92,7.857500000000001,237500.0
2023-10-06,020022,149000,1186830,7.93,8.03,7.93,7.95,0.02,34,149000,8.03,7.93,7.94,7.864615384615385,230692.3076923077
2023-10-11,020022,393000,3104620,7.96,8.03,7.82,7.82,-0.13,65,393000,8.03,7.82,7.894,7.861428571428571,242285.7142857143
2023-10-12,020022,142000,1117830,7.82,7.92,7.82,7.92,0.1,47,142000,7.92,7.82,7.890000000000001,7.865333333333334,235600.0
2023-10-13,020022,230000,1779530,7.85,7.85,7.69,7.7,-0.22,71,230000,7.85,7.69,7.864,7.855,235250.0
2023-10-16,020022,115000,877270,7.67,7.67,7.61,7.61,-0.09,43,115000,7.67,7.61,7.8,7.840588235294117,228176.4705882353
2023-10-17,020022,1767000,13336940,7.67,7.67,7.5,7.5,-0.11,61,1767000,7.67,7.5,7.709999999999999,7.821666666666666,313666.6666666667
2023-10-18,020022,774000,5725480,7.49,7.51,7.2,7.35,-0.15,81,774000,7.51,7.2,7.616,7.796842105263157,337894.7368421053
2023-10-19,020022,413000,3031580,7.35,7.36,7.3,7.36,0.01,60,413000,7.36,7.3,7.5040000000000004,7.775,341650.0
2023-10-20,020022,237000,1717810,7.28,7.33,7.18,7.31,-0.05,51,237000,7.33,7.18,7.426,7.7505,327900.0
2023-10-23,020022,136000,997440,7.28,7.36,7.28,7.32,0.01,39,136000,7.36,7.28,7.368,7.7265,327100.0
2023-10-24,020022,255000,1876970,7.32,7.4,7.29,7.39,0.07,51,255000,7.4,7.29,7.346000000000001,7.710000000000001,333650.0
