date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,volume,high,low,MA5,MA20,Volume_avg
2023-09-19,2707,470274,101054367,218.5,218.5,213.5,214.0,-3.0,695,470274,218.5,213.5,214.0,214.0,470274.0
2023-09-20,2707,324218,69383593,213.5,215.0,212.5,215.0,1.0,447,324218,215.0,212.5,214.5,214.5,397246.0
2023-09-21,2707,446792,94335736,215.0,215.0,210.0,210.0,-5.0,896,446792,215.0,210.0,213.0,213.0,413761.3333333333
2023-09-22,2707,318140,66826791,209.5,212.0,208.0,211.5,1.5,468,318140,212.0,208.0,212.625,212.625,389856.0
2023-09-25,2707,101836,21638512,213.0,213.5,210.5,212.5,1.0,192,101836,213.5,210.5,212.6,212.6,332252.0
2023-09-26,2707,125670,26704140,213.0,213.5,211.5,211.5,-1.0,260,125670,213.5,211.5,212.1,212.41666666666666,297821.6666666667
2023-09-27,2707,120256,25501502,211.5,213.5,211.0,211.0,-0.5,214,120256,213.5,211.0,211.3,212.21428571428572,272455.14285714284
2023-09-28,2707,266337,57218972,213.0,216.5,212.5,214.0,3.0,401,266337,216.5,212.5,212.1,212.4375,271690.375
2023-10-02,2707,161474,34605676,215.0,215.5,213.0,214.0,0.0,289,161474,215.5,213.0,212.6,212.61111111111111,259444.11111111112
2023-10-03,2707,166692,35689409,214.0,215.5,213.5,213.5,-0.5,247,166692,215.5,213.5,212.8,212.7,250168.9
2023-10-04,2707,237287,50127173,212.5,213.0,210.5,211.0,-2.5,354,237287,213.0,210.5,212.7,212.54545454545453,248997.81818181818
2023-10-05,2707,398710,84313999,210.0,212.5,210.0,210.5,-0.5,425,398710,212.5,210.0,212.6,212.375,261473.83333333334
2023-10-06,2707,223126,47512929,211.0,214.0,211.0,213.0,2.5,305,223126,214.0,211.0,212.4,212.42307692307693,258524.0
2023-10-11,2707,949306,195760851,213.0,213.0,203.5,203.5,-9.5,1550,949306,213.0,203.5,210.3,211.78571428571428,307865.5714285714
2023-10-12,2707,585660,121432561,204.5,210.0,204.5,206.5,3.0,706,585660,210.0,204.5,208.9,211.43333333333334,326385.2
2023-10-13,2707,732087,149813921,206.5,210.5,202.5,203.0,-3.5,1560,732087,210.5,202.5,207.3,210.90625,351741.5625
2023-10-16,2707,9242050,1699344534,203.0,204.0,200.0,201.0,-2.0,587,9242050,204.0,200.0,205.4,210.3235294117647,874700.8823529412
2023-10-17,2707,284218,57452790,202.0,203.5,201.0,203.0,2.0,401,284218,203.5,201.0,203.4,209.91666666666666,841896.2777777778
2023-10-18,2707,805623,162017704,202.0,202.5,199.0,202.5,-0.5,722,805623,202.5,199.0,203.2,209.52631578947367,839987.1578947369
2023-10-19,2707,1377747,269275983,199.5,199.5,192.0,193.0,-9.5,2132,1377747,199.5,192.0,200.5,208.7,866875.15
2023-10-20,2707,790442,150179399,191.0,191.5,188.0,190.0,-3.0,900,790442,191.5,188.0,197.9,207.5,882883.55
2023-10-23,2707,528640,103010355,189.0,197.0,189.0,194.5,4.5,686,528640,197.0,189.0,196.6,206.475,893104.65
2023-10-24,2707,265656,51920334,194.5,196.5,194.0,196.0,1.5,375,265656,196.5,194.0,195.2,205.775,884047.85
2023-10-25,2707,353563,70283566,196.0,200.0,196.0,199.5,3.5,518,353563,200.0,196.0,194.6,205.175,885819.0
2023-10-26,2707,411058,82122073,199.0,202.5,198.0,198.5,-1.0,746,411058,202.5,198.0,195.7,204.475,901280.1
2023-10-27,2707,286463,56584043,197.5,199.5,196.0,196.0,-2.5,413,286463,199.5,196.0,196.9,203.7,909319.75
2023-10-30,2707,369113,73551455,197.0,201.0,197.0,199.5,3.5,394,369113,201.0,197.0,197.9,203.125,921762.6
2023-10-31,2707,559381,113368216,200.5,204.0,200.5,202.0,2.5,617,559381,204.0,200.5,199.1,202.525,936414.8
2023-11-01,2707,924318,191542316,203.5,210.0,203.5,210.0,8.0,1069,924318,210.0,203.5,201.2,202.325,974557.0
2023-11-02,2707,731274,153686365,209.5,212.5,206.5,209.5,-0.5,835,731274,212.5,206.5,203.4,202.125,1002786.1
2023-11-03,2707,503954,105969760,210.5,212.5,207.5,209.5,0.0,587,503954,212.5,207.5,206.1,202.05,1016119.45
2023-11-06,2707,785490,168895611,212.5,216.5,212.0,215.0,5.5,911,785490,216.5,212.0,209.2,202.275,1035458.45
2023-11-07,2707,1102820,238800892,217.0,221.0,213.5,213.5,-1.5,1230,1102820,221.0,213.5,211.5,202.3,1079443.15
2023-11-08,2707,388401,83535333,214.0,217.0,212.5,216.5,3.0,795,388401,217.0,212.5,212.8,202.95,1051397.9
2023-11-09,2707,286831,61972236,216.5,217.5,214.5,215.0,-1.5,2398,286831,217.5,214.5,213.9,203.375,1036456.45
2023-11-10,2707,410228,88719174,215.0,218.0,215.0,215.0,0.0,516,410228,218.0,215.0,215.0,203.975,1020363.5
2023-11-13,2707,348109,74925999,215.0,216.5,214.0,215.5,0.5,1051,348109,216.5,214.0,215.1,204.7,575666.45
2023-11-14,2707,297559,64002369,215.0,216.5,214.0,215.0,-0.5,628,297559,216.5,214.0,215.4,205.3,576333.5
2023-11-15,2707,729300,159249705,216.0,222.0,215.5,220.0,5.0,803,729300,222.0,215.5,216.1,206.175,572517.35
2023-11-16,2707,2896600,665679904,224.0,233.5,223.0,231.5,11.5,5644,2896600,233.5,223.0,219.4,208.1,648460.0
2023-11-17,2707,4280706,1026086852,229.5,247.5,228.5,245.0,13.5,4819,4280706,247.5,228.5,225.4,210.85,822973.2
2023-11-20,2707,2113660,490752536,232.0,235.5,230.0,230.0,-15.0,7875,2113660,235.5,230.0,228.3,212.625,902224.2
2023-11-21,2707,812449,187192711,231.0,233.0,228.0,231.0,1.0,887,812449,233.0,228.0,231.5,214.375,929563.85
