date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,volume,high,low,MA5,MA20,Volume_avg
2023-09-19,6807,326700,11360611,34.0,35.6,34.0,34.6,0.75,268,326700,35.6,34.0,34.6,34.6,326700.0
2023-09-20,6807,181349,5996261,35.2,35.2,32.1,32.15,-2.45,247,181349,35.2,32.1,33.375,33.375,254024.5
2023-09-21,6807,219153,7173296,32.15,33.7,32.1,32.45,0.3,179,219153,33.7,32.1,33.06666666666667,33.06666666666667,242400.66666666666
2023-09-22,6807,45045,1476944,32.8,33.1,32.45,32.7,0.25,45,45045,33.1,32.45,32.975,32.975,193061.75
2023-09-25,6807,30015,987839,32.7,33.35,32.6,33.25,0.55,21,30015,33.35,32.6,33.03,33.03,160452.4
2023-09-26,6807,92294,2986230,33.25,33.3,31.7,31.85,-1.4,98,92294,33.3,31.7,32.480000000000004,32.833333333333336,149092.66666666666
2023-09-27,6807,26037,829223,32.0,32.45,31.7,32.1,0.25,24,26037,32.45,31.7,32.470000000000006,32.728571428571435,131513.2857142857
2023-09-28,6807,24435,783168,32.5,32.5,31.8,32.35,0.25,36,24435,32.5,31.8,32.45,32.68125,118128.5
2023-10-02,6807,46205,1503336,31.85,32.95,31.8,32.95,0.6,41,46205,32.95,31.8,32.5,32.711111111111116,110137.0
2023-10-03,6807,5025,165472,32.95,32.95,32.9,32.9,-0.05,8,5025,32.95,32.9,32.43,32.730000000000004,99625.8
2023-10-04,6807,56000,1807700,32.9,32.9,31.5,32.05,-0.85,42,56000,32.9,31.5,32.470000000000006,32.66818181818182,95659.81818181818
2023-10-05,6807,15066,485977,32.05,32.8,32.05,32.8,0.75,22,15066,32.8,32.05,32.61,32.67916666666667,88943.66666666667
2023-10-06,6807,15000,485850,32.6,32.6,32.25,32.35,-0.45,13,15000,32.6,32.25,32.61,32.65384615384615,83255.69230769231
2023-10-11,6807,598228,21056164,33.35,35.55,33.35,35.1,2.75,438,598228,35.55,33.35,33.04,32.82857142857143,120039.42857142857
2023-10-12,6807,617951,22275720,35.25,37.0,34.6,36.0,0.9,398,617951,37.0,34.6,33.660000000000004,33.04,153233.53333333333
2023-10-13,6807,163877,5818733,36.3,36.3,35.0,35.6,-0.4,121,163877,36.3,35.0,34.37,33.2,153898.75
2023-10-16,6807,120653,4387621,35.4,37.0,35.4,36.25,0.65,93,120653,37.0,35.4,35.06,33.379411764705885,151943.11764705883
2023-10-17,6807,157361,5697729,36.85,36.85,35.8,35.9,-0.35,101,157361,36.85,35.8,35.77,33.519444444444446,152244.11111111112
2023-10-18,6807,107903,3825320,36.0,36.0,34.85,35.35,-0.55,78,107903,36.0,34.85,35.82,33.61578947368421,149910.36842105264
2023-10-19,6807,16100,566458,35.2,35.25,35.1,35.2,-0.15,18,16100,35.25,35.1,35.660000000000004,33.695,143219.85
2023-10-20,6807,116015,4036569,35.75,35.75,34.4,34.4,-0.8,85,116015,35.75,34.4,35.42,33.685,132685.6
