date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,volume,high,low,MA5,MA20,Volume_avg
2023-09-19,2614,717404,16252947,22.6,22.8,22.6,22.6,-0.35,1195,717404,22.8,22.6,22.6,22.6,717404.0
2023-09-20,2614,832374,18689665,22.6,22.6,22.3,22.3,-0.3,946,832374,22.6,22.3,22.450000000000003,22.450000000000003,774889.0
2023-09-21,2614,801229,17637377,22.2,22.25,21.85,21.85,-0.45,1078,801229,22.25,21.85,22.25,22.25,783669.0
2023-09-22,2614,729057,16000033,21.65,22.2,21.65,21.9,0.05,794,729057,22.2,21.65,22.1625,22.1625,770016.0
2023-09-25,2614,512969,11301088,21.9,22.2,21.9,22.0,0.1,837,512969,22.2,21.9,22.130000000000003,22.130000000000003,718606.6
2023-09-26,2614,4043650,92998128,22.2,23.55,22.0,23.1,1.1,2606,4043650,23.55,22.0,22.23,22.291666666666668,1272780.5
2023-09-27,2614,1372552,31050473,23.05,23.05,22.25,22.4,-0.7,2326,1372552,23.05,22.25,22.25,22.307142857142857,1287033.5714285714
2023-09-28,2614,727865,16302385,22.25,22.6,22.25,22.35,-0.05,675,727865,22.6,22.25,22.35,22.3125,1217137.5
2023-10-02,2614,1126389,25504735,22.35,23.1,22.25,22.7,0.35,1012,1126389,23.1,22.25,22.509999999999998,22.355555555555554,1207054.3333333333
2023-10-03,2614,2111431,49298167,22.85,23.85,22.65,23.75,1.05,1579,2111431,23.85,22.65,22.86,22.494999999999997,1297492.0
2023-10-04,2614,1017949,23610543,23.45,23.45,22.9,23.2,-0.55,1312,1017949,23.45,22.9,22.880000000000003,22.55909090909091,1272079.0
2023-10-05,2614,517967,12023614,23.05,23.35,23.05,23.2,0.0,657,517967,23.35,23.05,23.04,22.6125,1209236.3333333333
2023-10-06,2614,605470,14037416,23.3,23.35,23.05,23.05,-0.15,644,605470,23.35,23.05,23.18,22.646153846153844,1162792.7692307692
2023-10-11,2614,769206,17449304,23.0,23.05,22.4,22.4,-0.65,984,769206,23.05,22.4,23.119999999999997,22.62857142857143,1134679.4285714286
2023-10-12,2614,380095,8511095,22.5,22.5,22.3,22.35,-0.05,524,380095,22.5,22.3,22.84,22.61,1084373.8
2023-10-13,2614,404519,9037689,22.4,22.6,22.2,22.2,-0.15,534,404519,22.6,22.2,22.639999999999997,22.584375,1041882.875
2023-10-16,2614,516733,11385644,22.2,22.2,21.9,21.9,-0.3,757,516733,22.2,21.9,22.380000000000003,22.544117647058822,1010991.7058823529
2023-10-17,2614,476562,10518205,21.9,22.35,21.9,21.9,0.0,573,476562,22.35,21.9,22.15,22.508333333333333,981301.1666666666
2023-10-18,2614,596398,12862093,21.95,21.95,21.4,21.4,-0.5,1295,596398,21.95,21.4,21.95,22.45,961043.1052631579
2023-10-19,2614,555964,11754654,21.15,21.4,21.05,21.05,-0.35,753,555964,21.4,21.05,21.689999999999998,22.380000000000003,940789.15
2023-10-20,2614,399791,8378147,21.25,21.25,20.8,21.0,-0.05,607,399791,21.25,20.8,21.45,22.3,924908.5
2023-10-23,2614,310718,6573813,21.0,21.3,21.0,21.1,0.1,445,310718,21.3,21.0,21.29,22.240000000000002,898825.7
2023-10-24,2614,279021,5909509,21.25,21.3,21.05,21.2,0.1,645,279021,21.3,21.05,21.15,22.2075,872715.3
2023-10-25,2614,982132,21346955,21.3,22.1,21.3,21.75,0.55,908,982132,22.1,21.3,21.22,22.2,885369.05
2023-10-26,2614,321608,6889635,21.55,21.55,21.35,21.35,-0.4,1254,321608,21.55,21.35,21.28,22.1675,875801.0
2023-10-27,2614,547120,11954181,21.45,22.0,21.45,21.9,0.55,583,547120,22.0,21.45,21.46,22.107499999999998,700974.5
2023-10-30,2614,600562,13344873,21.9,22.35,21.9,22.25,0.35,704,600562,22.35,21.9,21.689999999999998,22.1,662375.0
2023-10-31,2614,579768,12852254,22.35,22.6,21.85,21.85,-0.4,1086,579768,22.6,21.85,21.82,22.075,654970.15
2023-11-01,2614,514019,11330673,22.25,22.25,21.8,22.1,0.25,790,514019,22.25,21.8,21.889999999999997,22.045,624351.65
2023-11-02,2614,381835,8472536,22.3,22.3,22.1,22.2,0.1,430,381835,22.3,22.1,22.06,21.9675,537871.85
2023-11-03,2614,716497,16083865,22.25,22.6,22.25,22.4,0.2,641,716497,22.6,22.25,22.160000000000004,21.927500000000002,522799.25
2023-11-06,2614,579155,13044404,22.75,22.8,22.45,22.5,0.1,562,579155,22.8,22.45,22.21,21.8925,525858.65
2023-11-07,2614,324913,7262435,22.5,22.55,22.25,22.3,-0.2,1136,324913,22.55,22.25,22.3,21.855,511830.8
2023-11-08,2614,908431,20469143,22.5,22.8,22.2,22.6,0.3,802,908431,22.8,22.2,22.4,21.865000000000002,518792.05
2023-11-09,2614,592830,13364760,22.9,22.9,22.3,22.4,-0.2,968,592830,22.9,22.3,22.44,21.8675,529428.8
2023-11-10,2614,539645,11959581,22.35,22.35,22.1,22.15,-0.25,1055,539645,22.35,22.1,22.389999999999997,21.865,536185.1
2023-11-13,2614,729975,16134510,22.2,22.2,22.05,22.05,-0.1,822,729975,22.2,22.05,22.3,21.8725,546847.2
