date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,volume,high,low,MA5,MA20,Volume_avg
2023-09-19,6873,20200,2329500,116.0,116.0,114.5,114.5,-0.5,18,20200,116.0,114.5,114.5,114.5,20200.0
2023-09-20,6873,29045,3255607,114.0,114.0,111.0,112.5,-2.0,26,29045,114.0,111.0,113.5,113.5,24622.5
2023-09-21,6873,33030,3694390,112.5,113.5,111.0,111.5,-1.0,32,33030,113.5,111.0,112.83333333333333,112.83333333333333,27425.0
2023-09-22,6873,44200,4928900,111.0,112.0,111.0,111.5,0.0,28,44200,112.0,111.0,112.5,112.5,31618.75
2023-09-25,6873,54150,5944850,112.0,112.0,109.0,109.0,-2.5,37,54150,112.0,109.0,111.8,111.8,36125.0
2023-09-26,6873,36250,3926250,108.5,109.5,107.0,107.0,-2.0,33,36250,109.5,107.0,110.3,111.0,36145.833333333336
2023-09-27,6873,38105,4080235,108.0,108.0,106.0,107.0,0.0,30,38105,108.0,106.0,109.2,110.42857142857143,36425.71428571428
2023-09-28,6873,150000,16641500,108.0,112.5,108.0,112.5,5.5,90,150000,112.5,108.0,109.4,110.6875,50622.5
2023-10-02,6873,50000,5541000,113.5,113.5,109.5,110.0,-2.5,36,50000,113.5,109.5,109.1,110.61111111111111,50553.333333333336
2023-10-03,6873,36000,3929500,110.0,110.0,108.5,108.5,-1.5,23,36000,110.0,108.5,109.0,110.4,49098.0
2023-10-04,6873,25009,2710963,107.5,109.0,106.5,108.0,-0.5,21,25009,109.0,106.5,109.2,110.18181818181819,46908.09090909091
2023-10-05,6873,14000,1531000,107.5,110.5,107.5,109.5,1.5,13,14000,110.5,107.5,109.7,110.125,44165.75
2023-10-06,6873,25000,2717500,109.0,110.0,108.5,108.5,-1.0,14,25000,110.0,108.5,108.9,110.0,42691.46153846154
2023-10-11,6873,53000,5752000,109.0,109.0,108.0,108.0,-0.5,38,53000,109.0,108.0,108.5,109.85714285714286,43427.78571428572
