date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,volume,high,low,MA5,MA20,Volume_avg
2023-09-19,4588,46780,3722646,81.17,81.7,77.6,79.4,-1.59,42,46780,81.7,77.6,79.4,79.4,46780.0
2023-09-20,4588,14060,1105584,79.58,79.9,77.6,79.7,-0.95,10,14060,79.9,77.6,79.55000000000001,79.55000000000001,30420.0
2023-09-21,4588,17581,1389948,78.63,80.0,78.0,79.7,0.43,15,17581,80.0,78.0,79.60000000000001,79.60000000000001,26140.333333333332
2023-09-22,4588,44010,3494500,79.06,80.1,78.1,78.5,0.34,22,44010,80.1,78.1,79.325,79.325,30607.75
2023-09-25,4588,35151,2796858,79.4,80.0,78.2,78.9,0.17,32,35151,80.0,78.2,79.24000000000001,79.24000000000001,31516.4
2023-09-26,4588,20020,1588998,79.57,80.0,78.7,79.6,-0.2,15,20020,80.0,78.7,79.28,79.3,29600.333333333332
2023-09-27,4588,14475,1146455,79.37,79.5,78.7,79.5,-0.17,13,14475,79.5,78.7,79.24,79.32857142857142,27439.571428571428
2023-09-28,4588,6220,492716,79.2,80.1,78.7,79.5,0.01,8,6220,80.1,78.7,79.2,79.35,24787.125
2023-10-02,4588,30520,2446100,79.21,80.8,79.7,80.8,0.94,25,30520,80.8,79.7,79.66,79.51111111111112,25424.11111111111
2023-10-03,4588,73540,5951310,80.15,81.6,80.4,81.3,0.78,46,73540,81.6,80.4,80.13999999999999,79.69,30235.7
2023-10-04,4588,120490,9611572,80.93,81.3,79.0,79.8,-1.16,72,120490,81.3,79.0,80.17999999999999,79.7,38440.63636363636
2023-10-05,4588,10020,805512,79.77,80.7,80.0,80.5,0.62,9,10020,80.7,80.0,80.38,79.76666666666667,36072.25
2023-10-06,4588,6930,553591,80.39,80.8,79.3,80.7,-0.51,14,6930,80.8,79.3,80.62,79.83846153846154,33830.53846153846
2023-10-11,4588,21440,1720519,79.88,80.9,79.7,80.5,0.37,20,21440,80.9,79.7,80.55999999999999,79.88571428571429,32945.5
2023-10-12,4588,25610,2065829,80.25,81.0,80.0,80.4,0.41,25,25610,81.0,80.0,80.38000000000001,79.92,32456.466666666667
2023-10-13,4588,37358,3034575,80.66,82.9,80.7,81.4,0.57,42,37358,82.9,80.7,80.7,80.0125,32762.8125
2023-10-16,4588,12010,976233,81.23,81.8,80.7,81.5,0.06,15,12010,81.8,80.7,80.9,80.10000000000001,31542.058823529413
2023-10-17,4588,9040,732379,81.29,82.2,80.7,81.7,-0.27,12,9040,82.2,80.7,81.1,80.1888888888889,30291.944444444445
2023-10-18,4588,27568,2240134,81.02,82.2,80.6,81.6,0.24,25,27568,82.2,80.6,81.32,80.26315789473684,30148.57894736842
2023-10-19,4588,15140,1231552,81.26,81.9,80.8,81.6,0.08,20,15140,81.9,80.8,81.56,80.33,29398.15
2023-10-20,4588,13340,1074969,81.34,81.6,79.8,80.9,-0.76,22,13340,81.6,79.8,81.46,80.405,27726.15
2023-10-23,4588,18450,1481829,80.58,81.1,79.9,80.3,-0.26,21,18450,81.1,79.9,81.22,80.435,27945.65
2023-10-24,4588,2658,212884,80.32,80.8,80.0,80.8,-0.23,9,2658,80.8,80.0,81.03999999999999,80.49,27199.5
2023-10-25,4588,11678,934768,80.09,80.7,79.7,80.7,-0.04,20,11678,80.7,79.7,80.86,80.6,25582.9
2023-10-26,4588,9088,719830,80.05,80.6,79.0,80.6,-0.84,9,9088,80.6,79.0,80.66,80.685,24279.75
2023-10-27,4588,110,8855,79.21,80.5,80.5,80.5,1.29,2,110,80.5,80.5,80.58,80.73,23284.25
2023-10-30,4588,20010,1607308,80.5,80.8,80.0,80.0,-0.17,12,20010,80.8,80.0,80.52000000000001,80.75500000000001,23561.0
2023-10-31,4588,27550,2199911,80.33,80.9,79.5,80.0,-0.48,19,27550,80.9,79.5,80.35999999999999,80.78,24627.5
