date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,volume,high,low,MA5,MA20,Volume_avg
2023-09-19,1453,63334,821569,13.2,13.2,12.9,13.0,0.0,80,63334,13.2,12.9,13.0,13.0,63334.0
2023-09-20,1453,29589,383382,13.0,13.05,12.9,12.95,-0.05,38,29589,13.05,12.9,12.975,12.975,46461.5
2023-09-21,1453,392373,5248113,12.9,13.75,12.8,13.45,0.5,853,392373,13.75,12.8,13.133333333333333,13.133333333333333,161765.33333333334
2023-09-22,1453,316341,4300832,13.45,13.7,13.35,13.7,0.25,1025,316341,13.7,13.35,13.274999999999999,13.274999999999999,200409.25
2023-09-25,1453,136359,1882114,13.7,13.9,13.6,13.75,0.05,398,136359,13.9,13.6,13.37,13.37,187599.2
2023-09-26,1453,136854,1880269,13.85,13.85,13.65,13.65,-0.1,517,136854,13.85,13.65,13.5,13.416666666666666,179141.66666666666
2023-09-27,1453,107378,1461614,13.5,13.8,13.5,13.6,-0.05,518,107378,13.8,13.5,13.629999999999999,13.442857142857141,168889.7142857143
2023-09-28,1453,65640,897572,13.6,13.8,13.55,13.75,0.15,208,65640,13.8,13.55,13.690000000000001,13.48125,155983.5
2023-10-02,1453,38895,535030,13.85,13.85,13.65,13.8,0.05,196,38895,13.85,13.65,13.709999999999999,13.516666666666667,142973.66666666666
2023-10-03,1453,42589,583930,13.8,13.8,13.65,13.7,-0.1,246,42589,13.8,13.65,13.7,13.535,132935.2
2023-10-04,1453,61844,846210,13.6,13.85,13.55,13.65,-0.05,251,61844,13.85,13.55,13.7,13.545454545454545,126472.36363636363
2023-10-05,1453,82250,1123040,13.6,13.7,13.6,13.65,0.0,265,82250,13.7,13.6,13.710000000000003,13.554166666666667,122787.16666666667
2023-10-06,1453,100257,1363605,13.65,13.65,13.5,13.5,-0.15,545,100257,13.65,13.5,13.660000000000002,13.55,121054.07692307692
2023-10-11,1453,109066,1475619,13.5,13.65,13.45,13.5,0.0,521,109066,13.65,13.45,13.6,13.546428571428573,120197.78571428571
2023-10-12,1453,293100,4032354,13.45,13.9,13.45,13.85,0.35,966,293100,13.9,13.45,13.629999999999999,13.566666666666666,131724.6
2023-10-13,1453,82036,1137326,13.85,13.9,13.8,13.85,0.0,430,82036,13.9,13.8,13.669999999999998,13.584375,128619.0625
2023-10-16,1453,78646,1078373,13.85,13.85,13.55,13.75,-0.1,456,78646,13.85,13.55,13.690000000000001,13.594117647058823,125679.4705882353
2023-10-17,1453,54536,750319,13.6,13.85,13.6,13.75,0.0,400,54536,13.85,13.6,13.74,13.602777777777778,121727.05555555556
2023-10-18,1453,96721,1325764,13.7,13.75,13.6,13.65,-0.1,601,96721,13.75,13.6,13.77,13.605263157894736,120410.94736842105
2023-10-19,1453,104475,1427924,13.65,13.75,13.55,13.7,0.05,400,104475,13.75,13.55,13.74,13.61,119614.15
2023-10-20,1453,79147,1078591,13.6,13.65,13.55,13.55,-0.15,520,79147,13.65,13.55,13.680000000000001,13.6375,120404.8
2023-10-23,1453,77215,1054677,13.6,13.75,13.55,13.7,0.15,270,77215,13.75,13.55,13.670000000000002,13.675,122786.1
2023-10-24,1453,106472,1470604,13.7,13.85,13.7,13.85,0.15,174,106472,13.85,13.7,13.690000000000001,13.695000000000002,108491.05
2023-10-25,1453,2975248,45067837,14.3,15.2,14.3,15.2,1.35,1350,2975248,15.2,14.3,14.0,13.77,241436.4
2023-10-26,1453,1342726,19545020,14.6,14.95,14.1,14.1,-1.1,1451,1342726,14.95,14.1,14.080000000000002,13.7875,301754.75
2023-10-27,1453,569446,8245633,14.2,14.75,14.2,14.55,0.45,546,569446,14.75,14.2,14.279999999999998,13.8325,323384.35
2023-10-30,1453,170417,2451271,14.65,14.65,14.3,14.45,-0.1,316,170417,14.65,14.3,14.430000000000001,13.875,326536.3
2023-10-31,1453,395297,5575758,14.5,14.5,13.9,14.1,-0.35,825,395297,14.5,13.9,14.48,13.892499999999998,343019.15
2023-11-01,1453,176682,2510375,14.1,14.4,14.1,14.2,0.1,394,176682,14.4,14.1,14.279999999999998,13.9125,349908.5
2023-11-02,1453,120440,1715733,14.25,14.35,14.15,14.15,-0.05,248,120440,14.35,14.15,14.290000000000001,13.934999999999999,353801.05
2023-11-03,1453,307369,4315908,14.25,14.3,13.9,13.95,-0.2,375,307369,14.3,13.9,14.169999999999998,13.95,366077.3
2023-11-06,1453,177492,2494600,13.95,14.15,13.95,14.1,0.15,589,177492,14.15,13.95,14.1,13.972500000000002,370839.4
2023-11-07,1453,128255,1812370,14.1,14.2,14.0,14.05,-0.05,295,128255,14.2,14.0,14.09,14.0,372239.3
2023-11-08,1453,126466,1779810,14.2,14.2,13.95,14.1,0.05,278,126466,14.2,13.95,14.069999999999999,14.030000000000001,373109.3
2023-11-09,1453,122532,1710462,14.1,14.1,13.9,13.9,-0.2,383,122532,14.1,13.9,14.02,14.032499999999999,364580.9
2023-11-10,1453,66899,938584,14.0,14.05,13.95,14.0,0.1,297,66899,14.05,13.95,14.030000000000001,14.039999999999997,363824.05
2023-11-13,1453,75427,1054366,14.2,14.2,13.9,13.9,-0.1,365,75427,14.2,13.9,13.99,14.0475,363663.1
2023-11-14,1453,97113,1357453,14.0,14.05,13.9,13.95,0.05,266,97113,14.05,13.9,13.970000000000002,14.0575,365791.95
2023-11-15,1453,1166489,16764570,14.15,14.7,14.0,14.4,0.45,427,1166489,14.7,14.0,14.030000000000001,14.094999999999999,419280.35
2023-11-16,1453,179381,2571329,14.45,14.5,14.15,14.25,-0.15,235,179381,14.5,14.15,14.1,14.122499999999999,423025.65
2023-11-17,1453,89665,1289298,14.25,14.5,14.25,14.3,0.05,132,89665,14.5,14.25,14.16,14.16,423551.55
2023-11-20,1453,84871,1216162,14.4,14.5,14.25,14.25,-0.05,119,84871,14.5,14.25,14.23,14.1875,423934.35
2023-11-21,1453,90280,1298002,14.3,14.5,14.3,14.3,0.05,106,90280,14.5,14.3,14.3,14.209999999999999,423124.75
2023-11-22,1453,89408,1279019,14.3,14.45,14.25,14.3,0.0,92,89408,14.45,14.25,14.280000000000001,14.165000000000001,278832.75
2023-11-23,1453,75749,1090966,14.4,14.5,14.35,14.4,0.1,96,75749,14.5,14.35,14.309999999999999,14.179999999999998,215483.9
2023-11-24,1453,75160,1076542,14.4,14.4,14.25,14.3,-0.1,163,75160,14.4,14.25,14.309999999999999,14.1675,190769.6
2023-11-27,1453,72534,1035518,14.35,14.35,14.2,14.2,-0.1,149,72534,14.35,14.2,14.3,14.154999999999998,185875.45
2023-11-28,1453,110352,1587414,14.25,14.5,14.2,14.5,0.3,149,110352,14.5,14.2,14.34,14.175,171628.2
2023-11-29,1453,1369530,20753124,14.95,15.85,14.85,14.9,0.4,853,1369530,15.85,14.85,14.459999999999999,14.210000000000003,231270.6
2023-11-30,1453,167955,2474625,14.8,14.85,14.65,14.75,-0.15,219,167955,14.85,14.65,14.530000000000001,14.24,233646.35
2023-12-01,1453,160179,2385067,15.0,15.0,14.8,14.85,0.1,203,160179,15.0,14.8,14.64,14.285,226286.85
2023-12-04,1453,5254433,84038838,15.25,16.3,15.15,15.15,0.3,2073,5254433,16.3,15.15,14.830000000000002,14.337500000000002,480133.9
2023-12-05,1453,517604,7808383,15.3,15.45,14.9,14.9,-0.25,522,517604,15.45,14.9,14.91,14.38,499601.35
2023-12-06,1453,350533,5301068,14.9,15.4,14.85,15.15,0.25,447,350533,15.4,14.85,14.959999999999999,14.4325,510804.7
2023-12-07,1453,133146,2021746,15.15,15.3,15.05,15.2,0.05,145,133146,15.3,15.05,15.05,14.497500000000002,511335.4
2023-12-08,1453,79523,1204477,15.2,15.25,15.0,15.05,-0.15,143,79523,15.25,15.0,15.09,14.55,511966.6
2023-12-11,1453,465709,7175141,15.55,15.65,15.1,15.4,0.35,338,465709,15.65,15.1,15.14,14.625,531480.7
2023-12-12,1453,191184,2936548,15.35,15.5,15.2,15.2,-0.2,206,191184,15.5,15.2,15.2,14.6875,536184.25
2023-12-13,1453,132673,2017068,15.2,15.35,15.15,15.15,-0.05,147,132673,15.35,15.15,15.2,14.725,484493.45
2023-12-14,1453,194427,2922802,15.25,15.35,14.8,14.8,-0.35,1212,194427,15.35,14.8,15.12,14.752500000000001,485245.75
2023-12-15,1453,173831,2613692,15.2,15.2,14.9,14.9,0.1,124,173831,15.2,14.9,15.09,14.782500000000002,489454.05
2023-12-18,1453,183907,2772964,14.9,15.3,14.9,15.15,0.25,182,183907,15.3,14.9,15.040000000000001,14.8275,494405.85
2023-12-19,1453,140208,2103812,15.15,15.15,14.95,15.0,-0.15,212,140208,15.15,14.95,15.0,14.8625,496902.25
2023-12-20,1453,182912,2751594,15.0,15.15,14.95,15.0,0.0,195,182912,15.15,14.95,14.969999999999999,14.897499999999999,501577.45
2023-12-21,1453,1317987,20542318,15.3,16.15,15.0,15.05,0.05,855,1317987,16.15,15.0,15.020000000000001,14.930000000000001,563689.35
2023-12-22,1453,280864,4201938,15.25,15.3,14.85,14.85,-0.2,319,280864,15.3,14.85,15.01,14.9575,573974.55
2023-12-25,1453,128518,1909178,14.9,15.0,14.8,14.85,0.0,186,128518,15.0,14.8,14.95,14.99,576773.75
2023-12-26,1453,63365,943300,14.85,15.0,14.8,15.0,0.15,134,63365,15.0,14.8,14.95,15.015,574424.4
