date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,volume,high,low,MA5,MA20,Volume_avg
2023-09-19,9935,123320,2167727,17.6,17.7,17.55,17.6,0.0,91,123320,17.7,17.55,17.6,17.6,123320.0
2023-09-20,9935,134108,2346909,17.55,17.6,17.45,17.55,-0.05,100,134108,17.6,17.45,17.575000000000003,17.575000000000003,128714.0
2023-09-21,9935,153113,2677093,17.5,17.6,17.45,17.5,-0.05,84,153113,17.6,17.45,17.55,17.55,136847.0
2023-09-22,9935,134696,2354894,17.45,17.6,17.45,17.55,0.05,81,134696,17.6,17.45,17.55,17.55,136309.25
2023-09-25,9935,254822,4442347,17.55,17.55,17.4,17.45,-0.1,143,254822,17.55,17.4,17.53,17.53,160011.8
2023-09-26,9935,375359,6495253,17.4,17.45,17.2,17.25,-0.2,158,375359,17.45,17.2,17.46,17.483333333333334,195903.0
2023-09-27,9935,408043,6949641,17.2,17.25,16.95,16.95,-0.3,165,408043,17.25,16.95,17.339999999999996,17.407142857142855,226208.7142857143
2023-09-28,9935,130416,2219758,17.0,17.25,16.9,17.2,0.25,89,130416,17.25,16.9,17.279999999999998,17.38125,214234.625
2023-10-02,9935,73423,1279072,17.4,17.5,17.25,17.4,0.2,85,73423,17.5,17.25,17.25,17.383333333333333,198588.88888888888
2023-10-03,9935,28015,488306,17.45,17.5,17.35,17.4,0.0,33,28015,17.5,17.35,17.24,17.384999999999998,181531.5
2023-10-04,9935,97786,1706825,17.5,17.55,17.4,17.45,0.05,91,97786,17.55,17.4,17.279999999999998,17.39090909090909,173918.27272727274
2023-10-05,9935,64194,1125503,17.55,17.6,17.45,17.5,0.05,70,64194,17.6,17.45,17.389999999999997,17.400000000000002,164774.58333333334
2023-10-06,9935,98602,1735370,17.5,17.7,17.5,17.55,0.05,100,98602,17.7,17.5,17.46,17.411538461538463,159684.38461538462
2023-10-11,9935,71662,1259770,17.65,17.65,17.5,17.5,-0.05,118,71662,17.65,17.5,17.479999999999997,17.41785714285714,153397.07142857142
2023-10-12,9935,588971,10068011,17.3,17.35,17.0,17.35,-0.15,270,588971,17.35,17.0,17.470000000000002,17.413333333333334,182435.33333333334
2023-10-13,9935,80548,1399149,17.35,17.45,17.3,17.45,0.1,64,80548,17.45,17.3,17.47,17.415625,176067.375
2023-10-16,9935,43441,757731,17.4,17.55,17.35,17.5,0.05,54,43441,17.55,17.35,17.47,17.420588235294115,168265.82352941178
2023-10-17,9935,42012,733704,17.5,17.55,17.4,17.5,0.0,41,42012,17.55,17.4,17.46,17.424999999999997,161251.72222222222
2023-10-18,9935,57132,992064,17.6,17.6,17.25,17.25,-0.25,48,57132,17.6,17.25,17.410000000000004,17.41578947368421,155771.73684210525
2023-10-19,9935,283399,4852698,17.2,17.35,16.9,17.3,0.05,207,283399,17.35,16.9,17.4,17.41,162153.1
2023-10-20,9935,52505,904887,17.2,17.3,17.1,17.3,0.0,57,52505,17.3,17.1,17.37,17.395,158612.35
2023-10-23,9935,146515,2498728,17.3,17.3,17.0,17.05,-0.25,79,146515,17.3,17.0,17.279999999999998,17.37,159232.7
2023-10-24,9935,41066,700888,17.05,17.15,17.0,17.15,0.1,44,41066,17.15,17.0,17.21,17.3525,153630.35
2023-10-25,9935,208182,3542139,17.2,17.2,16.95,16.95,-0.2,110,208182,17.2,16.95,17.15,17.322499999999998,157304.65
2023-10-26,9935,44258,753155,16.95,17.1,16.95,17.05,0.1,63,44258,17.1,16.95,17.1,17.302500000000002,146776.45
2023-10-27,9935,20009,341611,17.1,17.1,17.0,17.1,0.05,23,20009,17.1,17.0,17.06,17.295,129008.95
