date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,volume,high,low,MA5,MA20,Volume_avg
2023-09-19,911622,10000,51290,5.13,5.15,5.12,5.15,0.0,4,10000,5.15,5.12,5.15,5.15,10000.0
2023-09-20,911622,27000,138660,5.14,5.18,5.13,5.18,0.03,9,27000,5.18,5.13,5.165,5.165,18500.0
2023-09-21,911622,4000,20650,5.16,5.17,5.16,5.16,-0.02,3,4000,5.17,5.16,5.163333333333333,5.163333333333333,13666.666666666666
2023-09-22,911622,13001,67145,5.16,5.18,5.16,5.17,0.01,9,13001,5.18,5.16,5.165,5.165,13500.25
2023-09-25,911622,2000,10340,5.17,5.17,5.17,5.17,0.0,2,2000,5.17,5.17,5.1659999999999995,5.1659999999999995,11200.2
2023-09-26,911622,34000,175780,5.16,5.19,5.15,5.19,0.02,12,34000,5.19,5.15,5.174,5.17,15000.166666666666
2023-09-27,911622,43000,220770,5.19,5.2,5.12,5.2,0.01,6,43000,5.2,5.12,5.178,5.174285714285714,19000.14285714286
2023-09-28,911622,75000,389600,5.18,5.22,5.15,5.22,0.02,14,75000,5.22,5.15,5.19,5.18,26000.125
2023-10-02,911622,73000,384360,5.23,5.33,5.22,5.24,0.02,25,73000,5.33,5.22,5.204,5.1866666666666665,31222.333333333332
2023-10-04,911622,2000,10360,5.13,5.23,5.13,5.23,0.0,2,2000,5.23,5.13,5.216,5.191000000000001,28300.1
2023-10-05,911622,19000,98950,5.11,5.35,5.11,5.26,0.03,17,19000,5.35,5.11,5.23,5.197272727272727,27454.636363636364
2023-10-06,911622,51000,259870,5.23,5.23,5.05,5.12,-0.14,22,51000,5.23,5.05,5.214,5.190833333333333,29416.75
2023-10-11,911622,12000,61330,5.18,5.18,5.1,5.15,0.03,8,12000,5.18,5.1,5.2,5.187692307692307,28077.0
2023-10-12,911622,14000,71400,5.1,5.16,5.08,5.16,0.01,9,14000,5.16,5.08,5.184,5.185714285714285,27071.5
2023-10-13,911622,30000,154020,5.09,5.16,5.09,5.16,0.0,9,30000,5.16,5.09,5.17,5.184,27266.733333333334
2023-10-16,911622,50000,257270,5.15,5.16,5.14,5.16,0.0,25,50000,5.16,5.14,5.15,5.1825,28687.5625
2023-10-17,911622,21000,107740,5.15,5.15,5.1,5.15,-0.01,15,21000,5.15,5.1,5.156000000000001,5.180588235294118,28235.352941176472
2023-10-18,911622,197000,1014480,5.15,5.16,5.14,5.14,-0.01,16,197000,5.16,5.14,5.154,5.178333333333334,37611.166666666664
