date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,volume,high,low,MA5,MA20,Volume_avg
2023-09-19,3682,1447671,9355039,6.5,6.5,6.42,6.45,0.01,739,1447671,6.5,6.42,6.45,6.45,1447671.0
2023-09-20,3682,1850146,11992714,6.45,6.52,6.45,6.48,0.03,814,1850146,6.52,6.45,6.465,6.465,1648908.5
2023-09-21,3682,727818,4654441,6.45,6.48,6.35,6.36,-0.12,502,727818,6.48,6.35,6.43,6.43,1341878.3333333333
2023-09-22,3682,1510822,9593895,6.33,6.4,6.26,6.37,0.01,590,1510822,6.4,6.26,6.415,6.415,1384114.25
2023-09-25,3682,946333,6079281,6.37,6.45,6.37,6.45,0.08,542,946333,6.45,6.37,6.422,6.422,1296558.0
2023-09-26,3682,351375,2249174,6.46,6.46,6.35,6.4,-0.05,322,351375,6.46,6.35,6.412000000000001,6.418333333333334,1139027.5
2023-09-27,3682,881757,5630371,6.39,6.4,6.37,6.39,-0.01,333,881757,6.4,6.37,6.394,6.414285714285714,1102274.5714285714
2023-09-28,3682,1076102,6888138,6.36,6.43,6.36,6.4,0.01,503,1076102,6.43,6.36,6.401999999999999,6.4125000000000005,1099003.0
2023-10-02,3682,989105,6320038,6.39,6.42,6.36,6.36,-0.04,359,989105,6.42,6.36,6.4,6.406666666666667,1086792.111111111
2023-10-03,3682,606213,3870735,6.36,6.42,6.36,6.38,0.02,348,606213,6.42,6.36,6.386,6.404000000000001,1038734.2
2023-10-04,3682,602181,3837021,6.38,6.39,6.35,6.37,-0.01,363,602181,6.39,6.35,6.38,6.40090909090909,999047.5454545454
2023-10-05,3682,661970,4220868,6.35,6.39,6.35,6.37,0.0,362,661970,6.39,6.35,6.3759999999999994,6.398333333333333,970957.75
2023-10-06,3682,724172,4638567,6.37,6.44,6.37,6.4,0.03,254,724172,6.44,6.37,6.376,6.398461538461539,951974.2307692308
2023-10-11,3682,2872877,18673512,6.41,6.55,6.41,6.5,0.1,622,2872877,6.55,6.41,6.404000000000001,6.405714285714287,1089181.5714285714
