date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,volume,high,low,MA5,MA20,Volume_avg
2024-03-08,6949,1791205,185998500,106.0,107.0,102.5,103.0,0.0,352,1791205,107.0,102.5,103.0,103.0,1791205.0
2024-03-11,6949,303704,31479512,103.0,104.5,103.0,103.5,0.5,113,303704,104.5,103.0,103.25,103.25,1047454.5
2024-03-12,6949,375000,38561500,103.5,103.5,102.0,103.0,-0.5,92,375000,103.5,102.0,103.16666666666667,103.16666666666667,823303.0
2024-03-13,6949,317800,33100900,103.0,105.0,103.0,104.0,1.0,154,317800,105.0,103.0,103.375,103.375,696927.25
2024-03-14,6949,449100,45910050,104.5,104.5,99.9,102.0,-2.0,132,449100,104.5,99.9,103.1,103.1,647361.8
2024-03-15,6949,193200,17914780,94.4,95.8,91.8,91.8,-10.2,99,193200,95.8,91.8,100.86,101.21666666666665,571668.1666666666
2024-03-18,6949,52000,4307600,83.6,83.6,82.7,82.7,-9.1,33,52000,83.6,82.7,96.7,98.57142857142857,497429.85714285716
2024-03-19,6949,892000,67437200,75.3,81.0,74.5,78.5,-4.2,238,892000,81.0,74.5,91.8,96.0625,546751.125
2024-03-20,6949,151200,11795600,79.5,79.9,76.0,76.0,-2.5,55,151200,79.9,76.0,86.2,93.83333333333333,502801.0
2024-03-21,6949,167128,11969044,75.8,75.8,70.6,73.0,-3.0,66,167128,75.8,70.6,80.4,91.75,469233.7
2024-03-22,6949,79150,5731530,71.0,73.1,71.0,72.2,-0.8,48,79150,73.1,71.0,76.47999999999999,89.97272727272728,433771.54545454547
2024-03-25,6949,77000,5632700,72.5,74.0,72.0,73.4,1.2,42,77000,74.0,72.0,74.62,88.59166666666665,404040.5833333333
2024-03-26,6949,17000,1254400,73.3,74.0,73.3,73.7,0.3,10,17000,74.0,73.3,73.66,87.44615384615385,374268.23076923075
2024-03-27,6949,183000,14033000,74.0,78.5,74.0,77.4,3.7,82,183000,78.5,74.0,73.94000000000001,86.72857142857143,360606.21428571426
2024-03-28,6949,60000,4664400,78.0,78.0,77.5,77.5,0.1,30,60000,78.0,77.5,74.84,86.11333333333333,340565.8
2024-03-29,6949,207000,16573900,77.4,82.0,77.4,81.4,3.9,87,207000,82.0,77.4,76.68,85.81875,332217.9375
2024-04-01,6949,118000,9910500,81.8,86.0,81.7,84.7,3.3,68,118000,86.0,81.7,78.94,85.75294117647059,319616.8823529412
2024-04-02,6949,53000,4459100,84.8,84.8,83.5,83.8,-0.9,29,53000,84.8,83.5,80.96000000000001,85.64444444444445,304804.8333333333
2024-04-03,6949,23000,1907700,83.2,83.2,82.7,83.1,-0.7,21,23000,83.2,82.7,82.1,85.51052631578948,289973.0
2024-04-08,6949,297000,26582900,84.6,91.4,84.6,91.4,8.3,106,297000,91.4,84.6,84.88,85.80499999999999,290324.35
2024-04-09,6949,481000,48182200,90.0,100.5,90.0,100.5,9.1,108,481000,100.5,90.0,88.7,85.67999999999999,224814.1
2024-04-10,6949,818000,89521000,104.0,110.5,104.0,110.5,10.0,178,818000,110.5,104.0,93.86,86.03,250528.9
2024-04-11,6949,465629,56229923,115.5,121.5,115.5,121.5,11.0,98,465629,121.5,115.5,101.4,86.955,255060.35
2024-04-12,6949,1257788,160266000,130.0,133.5,115.0,125.0,3.5,391,1257788,133.5,115.0,109.78,88.005,302059.75
2024-04-15,6949,108028,13143888,123.5,125.0,119.0,122.0,-3.0,92,108028,125.0,119.0,115.9,89.005,285006.15
2024-04-16,6949,104000,12100000,122.0,122.0,114.5,118.0,-4.0,59,104000,122.0,114.5,119.4,90.31500000000001,280546.15
2024-04-17,6949,156100,20087450,118.5,129.5,118.5,129.5,11.5,83,156100,129.5,118.5,123.2,92.655,285751.15
2024-04-18,6949,349000,48887500,142.0,142.0,135.0,142.0,12.5,183,349000,142.0,135.0,127.3,95.83,258601.15
2024-04-19,6949,173188,26008136,145.0,154.5,145.0,149.0,7.0,126,173188,154.5,145.0,132.1,99.47999999999999,259700.55
2024-04-22,6949,167000,23021500,151.0,151.0,134.5,134.5,-14.5,119,167000,151.0,134.5,134.6,102.55499999999999,259694.15
2024-04-23,6949,126000,16855500,125.5,140.0,125.5,140.0,5.5,62,126000,140.0,125.5,139.0,105.94500000000001,262036.65
2024-04-24,6949,89000,12688000,143.5,144.0,140.0,143.5,3.5,48,89000,144.0,140.0,141.8,109.45,262636.65
2024-04-25,6949,273500,42283250,144.0,157.5,144.0,157.5,14.0,120,273500,157.5,144.0,144.9,113.63999999999999,275461.65
2024-04-26,6949,327444,55895812,163.0,173.0,163.0,173.0,15.5,158,327444,173.0,163.0,149.7,118.42,282683.85
2024-04-29,6949,183000,31230500,175.0,177.0,164.5,169.0,-4.0,113,183000,177.0,164.5,156.6,122.995,288833.85
2024-04-30,6949,33000,5515500,172.5,172.5,164.0,166.0,-3.0,22,33000,172.5,164.0,161.8,127.225,280133.85
2024-05-02,6949,65000,10475500,163.0,164.0,160.0,162.5,-3.5,40,65000,164.0,160.0,165.6,131.11499999999998,277483.85
2024-05-03,6949,171002,29878354,164.0,178.5,158.0,177.0,14.5,110,171002,178.5,158.0,169.5,135.775,283383.95
2024-05-06,6949,48000,8238500,177.0,177.5,168.0,171.0,-6.0,48,48000,177.5,168.0,169.1,140.17000000000002,284633.95
2024-05-07,6949,36000,5908500,166.0,169.0,162.0,166.0,-5.0,28,36000,169.0,162.0,168.5,143.9,271583.95
