date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,volume,high,low,MA5,MA20,Volume_avg
2023-09-19,2429,3057,52687,17.1,17.3,17.1,17.3,-0.05,8,3057,17.3,17.1,17.3,17.3,3057.0
2023-09-20,2429,40000,664600,17.0,17.0,16.0,16.7,-0.6,29,40000,17.0,16.0,17.0,17.0,21528.5
2023-09-21,2429,18056,287778,16.15,16.7,15.7,16.7,0.0,22,18056,16.7,15.7,16.900000000000002,16.900000000000002,20371.0
2023-09-22,2429,8001,131516,16.25,16.6,16.25,16.6,-0.1,8,8001,16.6,16.25,16.825,16.825,17278.5
2023-09-25,2429,21000,345700,16.45,16.6,16.25,16.25,-0.35,15,21000,16.6,16.25,16.71,16.71,18022.8
2023-09-26,2429,28000,455350,16.05,16.5,16.0,16.5,0.25,21,28000,16.5,16.0,16.55,16.675,19685.666666666668
2023-09-28,2429,137640,2498165,18.15,18.15,18.15,18.15,0.0,47,137640,18.15,18.15,16.84,16.885714285714286,36536.28571428572
2023-10-02,2429,209817,4185845,19.95,19.95,19.95,19.95,1.8,84,209817,19.95,19.95,17.49,17.26875,58196.375
2023-10-03,2429,855010,18085995,21.9,21.9,20.5,20.55,0.6,488,855010,21.9,20.5,18.28,17.633333333333333,146731.22222222222
2023-10-04,2429,144709,2863993,20.1,20.5,19.1,20.5,-0.05,116,144709,20.5,19.1,19.130000000000003,17.919999999999998,146529.0
2023-10-05,2429,111123,2259118,20.45,20.5,20.15,20.25,-0.25,87,111123,20.5,20.15,19.880000000000003,18.13181818181818,143310.27272727274
2023-10-06,2429,82193,1606299,20.1,20.1,19.45,19.45,-0.8,57,82193,20.1,19.45,20.139999999999997,18.241666666666667,138217.16666666666
2023-10-11,2429,60496,1158841,19.45,19.45,18.95,19.0,-0.45,66,60496,19.45,18.95,19.95,18.3,132238.61538461538
2023-10-12,2429,42122,800162,18.6,19.2,18.6,18.95,-0.05,38,42122,19.2,18.6,19.63,18.34642857142857,125801.71428571429
2023-10-13,2429,50198,929219,18.8,18.8,18.2,18.7,-0.25,49,50198,18.8,18.2,19.27,18.37,120761.46666666666
2023-10-16,2429,56000,1023850,18.65,18.65,18.2,18.2,-0.5,28,56000,18.65,18.2,18.86,18.359375,116713.875
2023-10-17,2429,45008,805943,18.2,18.3,17.8,17.8,-0.4,40,45008,18.3,17.8,18.529999999999998,18.326470588235296,112495.88235294117
2023-10-18,2429,24037,424680,17.85,17.9,17.5,17.6,-0.2,23,24037,17.9,17.5,18.25,18.28611111111111,107581.5
2023-10-19,2429,254225,4900952,17.7,19.35,17.7,19.35,1.75,133,254225,19.35,17.7,18.330000000000002,18.342105263157894,115299.57894736843
2023-10-20,2429,352093,7096690,19.8,21.0,19.35,19.9,0.55,265,352093,21.0,19.35,18.57,18.419999999999998,127139.25
2023-10-23,2429,79238,1489878,19.7,19.7,18.5,19.15,-0.75,78,79238,19.7,18.5,18.759999999999998,18.5125,130948.3
