date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,volume,high,low,MA5,MA20,Volume_avg
2023-09-19,6120,10555544,167605241,16.0,16.3,15.6,15.85,-0.25,3582,10555544,16.3,15.6,15.85,15.85,10555544.0
2023-09-20,6120,5519407,85892260,15.75,15.8,15.4,15.55,-0.3,2300,5519407,15.8,15.4,15.7,15.7,8037475.5
2023-09-21,6120,3669393,56900688,15.55,15.7,15.4,15.45,-0.1,1564,3669393,15.7,15.4,15.616666666666667,15.616666666666667,6581448.0
2023-09-22,6120,7561184,119482940,15.3,16.05,15.1,16.0,0.55,2992,7561184,16.05,15.1,15.7125,15.7125,6826382.0
2023-09-25,6120,5925556,95028462,16.0,16.3,15.8,16.05,0.05,2260,5925556,16.3,15.8,15.780000000000001,15.780000000000001,6646216.8
2023-09-26,6120,3080628,48957790,16.1,16.1,15.75,15.8,-0.25,1382,3080628,16.1,15.75,15.77,15.783333333333333,6051952.0
2023-09-27,6120,3783655,60214679,15.75,16.15,15.65,15.9,0.1,1371,3783655,16.15,15.65,15.84,15.799999999999999,5727909.571428572
2023-09-28,6120,5558499,89014733,16.0,16.25,15.8,15.8,-0.1,2073,5558499,16.25,15.8,15.91,15.8,5706733.25
2023-10-02,6120,4547728,73105420,15.95,16.2,15.9,16.15,0.35,1848,4547728,16.2,15.9,15.939999999999998,15.83888888888889,5577954.888888889
2023-10-03,6120,9507902,152190776,16.3,16.45,15.65,16.05,-0.1,3077,9507902,16.45,15.65,15.940000000000001,15.86,5970949.6
2023-10-04,6120,4793447,76515214,15.8,16.2,15.65,16.2,0.15,1841,4793447,16.2,15.65,16.02,15.890909090909092,5863903.909090909
2023-10-05,6120,10898075,178504661,16.1,16.8,16.1,16.3,0.1,3964,10898075,16.8,16.1,16.1,15.924999999999999,6283418.166666667
2023-10-06,6120,4474569,72081680,16.25,16.25,15.9,15.9,-0.4,1745,4474569,16.25,15.9,16.119999999999997,15.923076923076923,6144275.923076923
2023-10-11,6120,11582226,175042053,15.8,15.8,14.75,14.75,-1.15,4859,11582226,15.8,14.75,15.839999999999998,15.839285714285714,6532700.928571428
2023-10-12,6120,2483492,37220735,14.8,15.15,14.8,14.85,0.1,1211,2483492,15.15,14.8,15.6,15.773333333333333,6262753.666666667
2023-10-13,6120,2819871,41782290,14.85,15.05,14.7,14.7,-0.15,1191,2819871,15.05,14.7,15.3,15.70625,6047573.5
2023-10-16,6120,15519079,227992118,14.7,15.1,14.2,14.3,-0.4,3238,15519079,15.1,14.2,14.9,15.623529411764707,6604720.882352941
2023-10-17,6120,3916616,55785499,14.4,14.55,14.1,14.15,-0.15,1770,3916616,14.55,14.1,14.55,15.541666666666666,6455381.722222222
2023-10-18,6120,4301612,60427348,14.2,14.3,13.85,13.9,-0.25,1884,4301612,14.3,13.85,14.38,15.455263157894736,6342025.421052632
2023-10-19,6120,3606642,49659321,13.7,13.95,13.6,13.8,-0.1,1558,3606642,13.95,13.6,14.170000000000002,15.372499999999999,6205256.25
2023-10-20,6120,4600640,62020733,13.6,13.75,13.3,13.5,-0.3,1688,4600640,13.75,13.3,13.930000000000001,15.254999999999999,5907511.05
2023-10-23,6120,4052416,56635863,13.5,14.25,13.5,14.0,0.5,1714,4052416,14.25,13.5,13.870000000000001,15.1775,5834161.5
2023-10-24,6120,4789810,67558390,14.05,14.4,13.8,14.15,0.15,1530,4789810,14.4,13.8,13.87,15.1125,5890182.35
2023-10-25,6120,3392905,48866700,14.1,14.65,14.0,14.45,0.3,1335,3392905,14.65,14.0,13.98,15.035,5681768.4
2023-10-26,6120,3143622,44436164,14.25,14.4,13.95,14.1,-0.35,1480,3143622,14.4,13.95,14.040000000000001,14.9375,5542671.7
2023-10-27,6120,1615000,22769966,14.15,14.25,13.95,13.95,-0.15,820,1615000,14.25,13.95,14.13,14.845000000000002,5469390.3
2023-10-30,6120,1746433,24406530,14.1,14.15,13.85,13.95,0.0,763,1746433,14.15,13.85,14.12,14.747499999999999,5367529.2
2023-10-31,6120,2024979,28120654,14.1,14.2,13.7,13.8,-0.15,984,2024979,14.2,13.7,14.05,14.647500000000003,5190853.2
2023-11-01,6120,969587,13361061,13.95,13.95,13.7,13.75,-0.05,462,969587,13.95,13.7,13.91,14.5275,5011946.15
2023-11-02,6120,2955329,42000323,14.1,14.5,14.05,14.1,0.35,1148,2955329,14.5,14.05,13.91,14.429999999999998,4684317.5
2023-11-03,6120,1462950,20538475,14.15,14.25,13.9,13.9,-0.2,723,1462950,14.25,13.9,13.9,14.315000000000001,4517792.65
2023-11-06,6120,1023399,14358395,14.1,14.1,13.95,14.1,0.2,533,1023399,14.1,13.95,13.930000000000001,14.204999999999998,4024058.85
2023-11-07,6120,1195652,16688412,14.1,14.1,13.9,13.9,-0.2,596,1195652,14.1,13.9,13.95,14.105,3860113.0
2023-11-08,6120,1535383,21509787,14.0,14.2,13.9,13.9,0.0,625,1535383,14.2,13.9,13.98,14.0625,3357770.85
